Time,Links,Qiymetler,Valyuta,Yer,Məlumat,Paylaşılma vaxtı,Scrape Vaxtı,Təmirli?,Çıxarış?,Ipoteka?,Elanın_Nömrəsi,Otaq_Sayı,Sahə,Mərtəbə_raw,Mərtəbə,BinadaMaxMərtəbə,AZN/m²
2023-04-17 16:40:00,https://bina.az/items/3424151,278000.0,AZN,Nərimanov r.,"3 otaqlı
125 m²
11/22 mərtəbə","Bakı, bugün 16:40",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3424151,3,125.0,11/22,11.0,22.0,2224.0
2023-04-17 16:39:00,https://bina.az/items/3424146,245000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
103 m²
3/7 mərtəbə","Bakı, bugün 16:39",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3424146,3,103.0,3/7,3.0,7.0,2378.640776699029
2023-04-17 16:38:00,https://bina.az/items/3356909,262000.0,AZN,28 May m.,"3 otaqlı
111 m²
11/14 mərtəbə","Bakı, bugün 16:38",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3356909,3,111.0,11/14,11.0,14.0,2360.3603603603606
2023-04-17 16:38:00,https://bina.az/items/3403867,129000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
63.2 m²
9/16 mərtəbə","Bakı, bugün 16:38",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3403867,1,63.2,9/16,9.0,16.0,2041.139240506329
2023-04-17 16:38:00,https://bina.az/items/3393369,155000.0,AZN,Gənclik m.,"2 otaqlı
54 m²
9/16 mərtəbə","Bakı, bugün 16:38",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3393369,2,54.0,9/16,9.0,16.0,2870.3703703703704
2023-04-17 16:37:00,https://bina.az/items/3381217,155000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
65 m²
2/17 mərtəbə","Bakı, bugün 16:37",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3381217,2,65.0,2/17,2.0,17.0,2384.6153846153848
2023-04-17 16:30:00,https://bina.az/items/3418011,190000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
65 m²
10/16 mərtəbə","Bakı, bugün 16:30",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3418011,2,65.0,10/16,10.0,16.0,2923.076923076923
2023-04-17 16:25:00,https://bina.az/items/3424109,310000.0,AZN,Nərimanov r.,"3 otaqlı
134 m²
3/17 mərtəbə","Bakı, bugün 16:25",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3424109,3,134.0,3/17,3.0,17.0,2313.4328358208954
2023-04-17 16:21:00,https://bina.az/items/3337513,215000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
115 m²
15/18 mərtəbə","Bakı, bugün 16:21",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3337513,3,115.0,15/18,15.0,18.0,1869.5652173913045
2023-04-17 16:21:00,https://bina.az/items/3393984,205000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
6/16 mərtəbə","Bakı, bugün 16:21",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3393984,2,90.0,6/16,6.0,16.0,2277.777777777778
2023-04-17 16:21:00,https://bina.az/items/3424103,99000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
55 m²
1/5 mərtəbə","Bakı, bugün 16:21",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3424103,2,55.0,1/5,1.0,5.0,1800.0
2023-04-17 16:19:00,https://bina.az/items/3381546,137800.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
66 m²
11/17 mərtəbə","Bakı, bugün 16:19",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3381546,1,66.0,11/17,11.0,17.0,2087.878787878788
2023-04-17 16:15:00,https://bina.az/items/3402380,139800.0,AZN,28 May m.,"2 otaqlı
76 m²
14/16 mərtəbə","Bakı, bugün 16:15",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3402380,2,76.0,14/16,14.0,16.0,1839.4736842105265
2023-04-17 16:13:00,https://bina.az/items/3415542,355000.0,AZN,Gənclik m.,"3 otaqlı
150 m²
7/17 mərtəbə","Bakı, bugün 16:13",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3415542,3,150.0,7/17,7.0,17.0,2366.6666666666665
2023-04-17 16:11:00,https://bina.az/items/3392383,275000.0,AZN,Nərimanov r.,"3 otaqlı
99 m²
17/19 mərtəbə","Bakı, bugün 16:11",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3392383,3,99.0,17/19,17.0,19.0,2777.777777777778
2023-04-17 16:11:00,https://bina.az/items/3026637,570000.0,AZN,Nərimanov r.,"3 otaqlı
180 m²
8/18 mərtəbə","Bakı, bugün 16:11",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3026637,3,180.0,8/18,8.0,18.0,3166.6666666666665
2023-04-17 16:14:00,https://bina.az/items/3424083,185000.0,AZN,Nərimanov r.,"3 otaqlı
102 m²
6/15 mərtəbə","Bakı, bugün 16:14",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3424083,3,102.0,6/15,6.0,15.0,1813.7254901960785
2023-04-17 16:09:00,https://bina.az/items/3320607,345000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
190 m²
8/9 mərtəbə","Bakı, bugün 16:09",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3320607,4,190.0,8/9,8.0,9.0,1815.7894736842104
2023-04-17 16:08:00,https://bina.az/items/3357794,189000.0,AZN,Nərimanov r.,"3 otaqlı
100 m²
5/16 mərtəbə","Bakı, bugün 16:08",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3357794,3,100.0,5/16,5.0,16.0,1890.0
2023-04-17 16:08:00,https://bina.az/items/3418693,175000.0,AZN,Gənclik m.,"2 otaqlı
90 m²
6/16 mərtəbə","Bakı, bugün 16:08",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3418693,2,90.0,6/16,6.0,16.0,1944.4444444444443
2023-04-17 16:07:00,https://bina.az/items/3386638,295000.0,AZN,Gənclik m.,"3 otaqlı
117 m²
16/18 mərtəbə","Bakı, bugün 16:07",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3386638,3,117.0,16/18,16.0,18.0,2521.367521367521
2023-04-17 16:06:00,https://bina.az/items/3358851,264000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
140 m²
5/16 mərtəbə","Bakı, bugün 16:06",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3358851,3,140.0,5/16,5.0,16.0,1885.7142857142856
2023-04-17 16:05:00,https://bina.az/items/3424069,192000.0,AZN,Nərimanov r.,"3 otaqlı
105 m²
5/6 mərtəbə","Bakı, bugün 16:05",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3424069,3,105.0,5/6,5.0,6.0,1828.571428571429
2023-04-17 16:03:00,https://bina.az/items/3364501,262000.0,AZN,Nərimanov r.,"3 otaqlı
101 m²
11/17 mərtəbə","Bakı, bugün 16:03",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3364501,3,101.0,11/17,11.0,17.0,2594.059405940594
2023-04-17 15:54:00,https://bina.az/items/3424048,272000.0,AZN,Nərimanov r.,"3 otaqlı
136 m²
4/14 mərtəbə","Bakı, bugün 15:54",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3424048,3,136.0,4/14,4.0,14.0,2000.0
2023-04-17 15:52:00,https://bina.az/items/3424032,195000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
92 m²
12/19 mərtəbə","Bakı, bugün 15:52",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3424032,2,92.0,12/19,12.0,19.0,2119.5652173913045
2023-04-17 15:49:00,https://bina.az/items/3424028,320000.0,AZN,Gənclik m.,"3 otaqlı
170 m²
4/17 mərtəbə","Bakı, bugün 15:49",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3424028,3,170.0,4/17,4.0,17.0,1882.3529411764705
2023-04-17 15:48:00,https://bina.az/items/3424021,229000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
8/16 mərtəbə","Bakı, bugün 15:48",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3424021,3,110.0,8/16,8.0,16.0,2081.818181818182
2023-04-17 15:48:00,https://bina.az/items/3416983,200000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
10/19 mərtəbə","Bakı, bugün 15:48",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3416983,3,110.0,10/19,10.0,19.0,1818.1818181818185
2023-04-17 15:47:00,https://bina.az/items/3396043,98000.0,AZN,Nərimanov r.,"2 otaqlı
66 m²
17/17 mərtəbə","Bakı, bugün 15:47",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3396043,2,66.0,17/17,17.0,17.0,1484.8484848484848
2023-04-17 15:46:00,https://bina.az/items/3389046,210000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
88 m²
6/16 mərtəbə","Bakı, bugün 15:46",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3389046,2,88.0,6/16,6.0,16.0,2386.3636363636365
2023-04-17 15:44:00,https://bina.az/items/3417002,115000.0,AZN,Nərimanov r.,"2 otaqlı
53.2 m²
12/15 mərtəbə","Bakı, bugün 15:44",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3417002,2,53.2,12/15,12.0,15.0,2161.654135338346
2023-04-17 15:36:00,https://bina.az/items/3332527,249000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, bugün 15:36",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3332527,3,93.0,2/16,2.0,16.0,2677.4193548387098
2023-04-17 15:34:00,https://bina.az/items/3363886,1190000.0,AZN,Nərimanov r.,"4 otaqlı
300 m²
6/8 mərtəbə","Bakı, bugün 15:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3363886,4,300.0,6/8,6.0,8.0,3966.6666666666665
2023-04-17 15:33:00,https://bina.az/items/3086533,235000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
4/20 mərtəbə","Bakı, bugün 15:33",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3086533,3,116.0,4/20,4.0,20.0,2025.8620689655168
2023-04-17 15:29:00,https://bina.az/items/3207191,300000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
103.5 m²
5/16 mərtəbə","Bakı, bugün 15:29",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3207191,3,103.5,5/16,5.0,16.0,2898.550724637681
2023-04-17 15:28:00,https://bina.az/items/3423972,310000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
134 m²
3/17 mərtəbə","Bakı, bugün 15:28",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3423972,3,134.0,3/17,3.0,17.0,2313.4328358208954
2023-04-17 17:34:00,https://bina.az/items/3423476,205000.0,AZN,Gənclik m.,"3 otaqlı
80 m²
12/17 mərtəbə","Bakı, bugün 17:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3423476,3,80.0,12/17,12.0,17.0,2562.5
2023-04-17 15:27:00,https://bina.az/items/3357966,261500.0,AZN,Nərimanov r.,"3 otaqlı
105 m²
11/14 mərtəbə","Bakı, bugün 15:27",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3357966,3,105.0,11/14,11.0,14.0,2490.4761904761904
2023-04-17 17:01:00,https://bina.az/items/3423961,235000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
160 m²
8/16 mərtəbə","Bakı, bugün 17:01",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3423961,3,160.0,8/16,8.0,16.0,1468.75
2023-04-17 15:20:00,https://bina.az/items/3346192,135000.0,AZN,Nərimanov r.,"2 otaqlı
55 m²
3/10 mərtəbə","Bakı, bugün 15:20",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3346192,2,55.0,3/10,3.0,10.0,2454.5454545454545
2023-04-17 15:17:00,https://bina.az/items/3329846,249000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
92.9 m²
2/18 mərtəbə","Bakı, bugün 15:17",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3329846,3,92.9,2/18,2.0,18.0,2680.301399354144
2023-04-17 15:16:00,https://bina.az/items/3419930,284000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
117 m²
4/12 mərtəbə","Bakı, bugün 15:16",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3419930,3,117.0,4/12,4.0,12.0,2427.3504273504277
2023-04-17 15:18:00,https://bina.az/items/3172774,410000.0,AZN,Gənclik m.,"4 otaqlı
218 m²
14/16 mərtəbə","Bakı, bugün 15:18",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3172774,4,218.0,14/16,14.0,16.0,1880.7339449541284
2023-04-17 15:10:00,https://bina.az/items/3423922,192000.0,AZN,Nərimanov r.,"3 otaqlı
105 m²
5/6 mərtəbə","Bakı, bugün 15:10",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3423922,3,105.0,5/6,5.0,6.0,1828.571428571429
2023-04-17 15:10:00,https://bina.az/items/3265771,530000.0,AZN,Nərimanov r.,"4 otaqlı
264 m²
4/13 mərtəbə","Bakı, bugün 15:10",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3265771,4,264.0,4/13,4.0,13.0,2007.5757575757573
2023-04-17 15:10:00,https://bina.az/items/3194341,275000.0,AZN,Nərimanov r.,"3 otaqlı
152 m²
10/14 mərtəbə","Bakı, bugün 15:10",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3194341,3,152.0,10/14,10.0,14.0,1809.2105263157891
2023-04-17 15:09:00,https://bina.az/items/3342427,205000.0,AZN,Bakmil m.,"2 otaqlı
70 m²
9/16 mərtəbə","Bakı, bugün 15:09",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3342427,2,70.0,9/16,9.0,16.0,2928.5714285714284
2023-04-17 15:04:00,https://bina.az/items/3423909,146000.0,AZN,Gənclik m.,"2 otaqlı
64 m²
2/16 mərtəbə","Bakı, bugün 15:04",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3423909,2,64.0,2/16,2.0,16.0,2281.25
2023-04-17 15:03:00,https://bina.az/items/3423907,369000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
142 m²
16/17 mərtəbə","Bakı, bugün 15:03",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3423907,4,142.0,16/17,16.0,17.0,2598.5915492957747
2023-04-17 15:05:00,https://bina.az/items/3423902,98000.0,AZN,Nərimanov r.,"1 otaqlı
40 m²
12/16 mərtəbə","Bakı, bugün 15:05",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3423902,1,40.0,12/16,12.0,16.0,2450.0
2023-04-17 14:52:00,https://bina.az/items/3423885,280000.0,AZN,Nərimanov r.,"4 otaqlı
191 m²
4/14 mərtəbə","Bakı, bugün 14:52",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3423885,4,191.0,4/14,4.0,14.0,1465.9685863874345
2023-04-17 14:52:00,https://bina.az/items/3330292,249000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, bugün 14:52",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3330292,3,93.0,2/16,2.0,16.0,2677.4193548387098
2023-04-17 14:45:00,https://bina.az/items/3305677,179000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
75 m²
19/21 mərtəbə","Bakı, bugün 14:45",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3305677,3,75.0,19/21,19.0,21.0,2386.6666666666665
2023-04-17 14:45:00,https://bina.az/items/3423861,188000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
16/17 mərtəbə","Bakı, bugün 14:45",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3423861,2,90.0,16/17,16.0,17.0,2088.8888888888887
2023-04-17 14:41:00,https://bina.az/items/3423852,192000.0,AZN,Nərimanov r.,"2 otaqlı
105 m²
5/6 mərtəbə","Bakı, bugün 14:41",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3423852,2,105.0,5/6,5.0,6.0,1828.571428571429
2023-04-17 14:39:00,https://bina.az/items/3423850,275000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
151.7 m²
11/12 mərtəbə","Bakı, bugün 14:39",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3423850,3,151.7,11/12,11.0,12.0,1812.788398154252
2023-04-17 14:35:00,https://bina.az/items/3383712,170000.0,AZN,Gənclik m.,"3 otaqlı
75 m²
11/17 mərtəbə","Bakı, bugün 14:35",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3383712,3,75.0,11/17,11.0,17.0,2266.6666666666665
2023-04-17 14:35:00,https://bina.az/items/3075705,350000.0,AZN,Nərimanov r.,"3 otaqlı
148 m²
12/16 mərtəbə","Bakı, bugün 14:35",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3075705,3,148.0,12/16,12.0,16.0,2364.864864864865
2023-04-17 14:34:00,https://bina.az/items/3383101,335000.0,AZN,Nərimanov r.,"4 otaqlı
165 m²
8/17 mərtəbə","Bakı, bugün 14:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3383101,4,165.0,8/17,8.0,17.0,2030.3030303030305
2023-04-17 14:34:00,https://bina.az/items/3332681,255000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
93 m²
13/16 mərtəbə","Bakı, bugün 14:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3332681,2,93.0,13/16,13.0,16.0,2741.935483870968
2023-04-17 14:32:00,https://bina.az/items/3358170,258000.0,AZN,28 May m.,"3 otaqlı
103 m²
11/15 mərtəbə","Bakı, bugün 14:32",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3358170,3,103.0,11/15,11.0,15.0,2504.854368932039
2023-04-17 14:31:00,https://bina.az/items/3295038,280000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
160 m²
10/16 mərtəbə","Bakı, bugün 14:31",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka var,3295038,3,160.0,10/16,10.0,16.0,1750.0
2023-04-17 14:25:00,https://bina.az/items/3423807,120000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
60 m²
3/3 mərtəbə","Bakı, bugün 14:25",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3423807,2,60.0,3/3,3.0,3.0,2000.0
2023-04-17 14:28:00,https://bina.az/items/3423800,286900.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
175 m²
14/17 mərtəbə","Bakı, bugün 14:28",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3423800,4,175.0,14/17,14.0,17.0,1639.428571428571
2023-04-17 14:23:00,https://bina.az/items/3415919,222750.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
135 m²
10/16 mərtəbə","Bakı, bugün 14:23",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3415919,3,135.0,10/16,10.0,16.0,1650.0
2023-04-17 14:20:00,https://bina.az/items/3354517,195000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
15/19 mərtəbə","Bakı, bugün 14:20",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3354517,2,90.0,15/19,15.0,19.0,2166.6666666666665
2023-04-17 14:18:00,https://bina.az/items/3415956,199650.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
121 m²
11/16 mərtəbə","Bakı, bugün 14:18",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3415956,3,121.0,11/16,11.0,16.0,1650.0
2023-04-17 14:16:00,https://bina.az/yasayis-kompleksleri/272,157410.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
87.5 m²","Bakı, bugün 14:16",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,YAŞAYIŞ KOMPLEKSLƏRİ,2,87.5,,,,1798.9714285714283
2023-04-17 14:15:00,https://bina.az/yasayis-kompleksleri/272,175230.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
97.4 m²","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,YAŞAYIŞ KOMPLEKSLƏRİ,2,97.4,,,,1799.075975359343
2023-04-17 14:15:00,https://bina.az/items/3151662,462600.0,AZN,Nərimanov r.,"4 otaqlı
231 m²
4/17 mərtəbə","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3151662,4,231.0,4/17,4.0,17.0,2002.5974025974024
2023-04-17 14:15:00,https://bina.az/items/3151611,373800.0,AZN,Nərimanov r.,"4 otaqlı
178 m²
16/17 mərtəbə","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3151611,4,178.0,16/17,16.0,17.0,2100.0
2023-04-17 14:15:00,https://bina.az/items/3350432,200000.0,AZN,Nərimanov r.,"2 otaqlı
80 m²
13/16 mərtəbə","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3350432,2,80.0,13/16,13.0,16.0,2500.0
2023-04-17 14:14:00,https://bina.az/items/3423775,225000.0,AZN,Nərimanov r.,"4 otaqlı
127 m²
8/19 mərtəbə","Bakı, bugün 14:14",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3423775,4,127.0,8/19,8.0,19.0,1771.6535433070867
2023-04-17 14:07:00,https://bina.az/items/3293608,308000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
182 m²
2/16 mərtəbə","Bakı, bugün 14:07",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3293608,4,182.0,2/16,2.0,16.0,1692.3076923076924
2023-04-17 14:06:00,https://bina.az/items/3306550,262000.0,AZN,Nərimanov r.,"3 otaqlı
120 m²
3/10 mərtəbə","Bakı, bugün 14:06",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3306550,3,120.0,3/10,3.0,10.0,2183.333333333333
2023-04-17 14:04:00,https://bina.az/items/3410510,260000.0,AZN,28 May m.,"3 otaqlı
100 m²
19/19 mərtəbə","Bakı, bugün 14:04",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3410510,3,100.0,19/19,19.0,19.0,2600.0
2023-04-17 14:03:00,https://bina.az/items/3351804,255000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, bugün 14:03",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3351804,3,93.0,2/16,2.0,16.0,2741.935483870968
2023-04-17 14:03:00,https://bina.az/items/3012971,230000.0,AZN,Gənclik m.,"3 otaqlı
100 m²
6/18 mərtəbə","Bakı, bugün 14:03",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3012971,3,100.0,6/18,6.0,18.0,2300.0
2023-04-17 14:05:00,https://bina.az/items/3418849,144000.0,AZN,Nərimanov r.,"2 otaqlı
54 m²
2/18 mərtəbə","Bakı, bugün 14:05",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3418849,2,54.0,2/18,2.0,18.0,2666.6666666666665
2023-04-17 14:00:00,https://bina.az/items/3423732,135000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
65 m²
2/18 mərtəbə","Bakı, bugün 14:00",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3423732,2,65.0,2/18,2.0,18.0,2076.923076923077
2023-04-17 14:00:00,https://bina.az/items/3418647,250000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
4/20 mərtəbə","Bakı, bugün 14:00",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3418647,3,116.0,4/20,4.0,20.0,2155.1724137931037
2023-04-17 13:55:00,https://bina.az/items/3423710,320000.0,AZN,Elmlər Akademiyası m.,"3 otaqlı
160 m²
2/9 mərtəbə","Bakı, bugün 13:55",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur,3423710,3,160.0,2/9,2.0,9.0,2000.0
2023-04-17 13:46:00,https://bina.az/items/3423689,360000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
170 m²
6/16 mərtəbə","Bakı, bugün 13:46",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3423689,4,170.0,6/16,6.0,16.0,2117.6470588235293
2023-04-17 13:46:00,https://bina.az/items/2840059,214000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
12/19 mərtəbə","Bakı, bugün 13:46",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,2840059,3,116.0,12/19,12.0,19.0,1844.8275862068965
2023-04-17 13:37:00,https://bina.az/items/3423668,147000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
86.6 m²
10/17 mərtəbə","Bakı, bugün 13:37",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3423668,2,86.6,10/17,10.0,17.0,1697.459584295612
2023-04-17 13:34:00,https://bina.az/items/2060495,300000.0,AZN,Nərimanov r.,"3 otaqlı
139 m²
13/19 mərtəbə","Bakı, bugün 13:34",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur,2060495,3,139.0,13/19,13.0,19.0,2158.273381294964
2023-04-17 13:33:00,https://bina.az/items/3352504,265000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
135 m²
6/19 mərtəbə","Bakı, bugün 13:33",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var,3352504,3,135.0,6/19,6.0,19.0,1962.962962962963
2023-04-17 13:29:00,https://bina.az/yasayis-kompleksleri/205,199000.0,AZN,Nərimanov r.,"2 otaqlı
99.5 m²","Bakı, bugün 13:29",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,YAŞAYIŞ KOMPLEKSLƏRİ,2,99.5,,,,2000.0
2023-04-17 13:26:00,https://bina.az/items/3352634,252000.0,AZN,Nərimanov r.,"3 otaqlı
98 m²
15/16 mərtəbə","Bakı, bugün 13:26",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3352634,3,98.0,15/16,15.0,16.0,2571.428571428572
